method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,True,False,0.2566,,,,False,lost
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,True,False,0.214,,,,False,lost
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,True,False,0.1838,,,,False,lost
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.8143,0.8143,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,True,True,0.6588,0.6588,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5805,0.5805,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3457,0.3457,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,True,True,0.2972,0.2972,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,True,True,0.2576,0.2576,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,True,True,0.2566,0.2566,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,True,True,0.214,0.214,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,True,True,0.1838,0.1838,,0,False,both_detected
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.8143,0.8143,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,True,True,0.6588,0.6588,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5805,0.5805,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3457,0.3457,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,True,True,0.2972,0.2972,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,True,True,0.2576,0.2576,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,True,True,0.2566,0.2566,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,True,True,0.214,0.214,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,True,True,0.1838,0.1838,,0,False,both_detected
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.8143,0.8143,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,True,True,0.6588,0.6588,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5805,0.5805,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3457,0.3457,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,True,True,0.2972,0.2972,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,True,True,0.2576,0.2576,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,True,True,0.2566,0.2566,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,True,True,0.214,0.214,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,True,True,0.1838,0.1838,,0,False,both_detected
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.8143,0.3815,20,0,False,both_detected
botsort,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,True,True,0.6588,0.304,16,0,False,both_detected
botsort,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5805,0.4142,26,0,False,both_detected
botsort,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,False,0.3457,,,,False,lost
botsort,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,True,True,0.2972,0.4647,17,0,False,both_detected
botsort,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,True,False,0.2576,,,,False,lost
botsort,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,True,False,0.2566,,,,False,lost
botsort,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,True,False,0.214,,,,False,lost
botsort,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,True,False,0.1838,,,,False,lost
botsort,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.8143,0.8143,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,True,True,0.6588,0.6588,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5805,0.5805,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3457,0.3457,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,True,True,0.2972,0.2972,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,True,True,0.2576,0.2576,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,True,True,0.2566,0.2566,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,True,True,0.214,0.214,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,True,True,0.1838,0.1838,,0,False,both_detected
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt012,video1/v01_20-16_f00189_t06.36_clear,12,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt013,video1/v01_20-16_f00189_t06.36_clear,13,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt014,video1/v01_20-16_f00189_t06.36_clear,14,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt015,video1/v01_20-16_f00189_t06.36_clear,15,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear/gt016,video1/v01_20-16_f00189_t06.36_clear,16,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt000,video1/v01_20-16_f00189_t06.36_clear,0,video1,185,00189,06.36,clear,56,chair,True,True,0.8143,0.8143,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt001,video1/v01_20-16_f00189_t06.36_clear,1,video1,185,00189,06.36,clear,56,chair,True,True,0.6588,0.6588,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt002,video1/v01_20-16_f00189_t06.36_clear,2,video1,185,00189,06.36,clear,56,chair,True,True,0.5805,0.5805,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt003,video1/v01_20-16_f00189_t06.36_clear,3,video1,185,00189,06.36,clear,56,chair,True,True,0.3457,0.3457,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt004,video1/v01_20-16_f00189_t06.36_clear,4,video1,185,00189,06.36,clear,56,chair,True,True,0.2972,0.2972,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt005,video1/v01_20-16_f00189_t06.36_clear,5,video1,185,00189,06.36,clear,56,chair,True,True,0.2576,0.2576,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt006,video1/v01_20-16_f00189_t06.36_clear,6,video1,185,00189,06.36,clear,56,chair,True,True,0.2566,0.2566,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt007,video1/v01_20-16_f00189_t06.36_clear,7,video1,185,00189,06.36,clear,56,chair,True,True,0.214,0.214,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt008,video1/v01_20-16_f00189_t06.36_clear,8,video1,185,00189,06.36,clear,56,chair,True,True,0.1838,0.1838,,0,False,both_detected
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt009,video1/v01_20-16_f00189_t06.36_clear,9,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt010,video1/v01_20-16_f00189_t06.36_clear,10,video1,185,00189,06.36,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear/gt011,video1/v01_20-16_f00189_t06.36_clear,11,video1,185,00189,06.36,clear,60,dining table,False,False,,,,,False,still_missed
