method,frame_id,video,target_frame,timestamp,quality_group,detection_index,class_id,class,confidence,track_id,missed_frames_before_target,persisted,is_true_positive,is_false_positive,is_stale_persisted_fp,x1,y1,x2,y2
bytetrack_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,3,56,chair,0.282,,0,False,True,False,False,480.858,47.56,636.537,238.739
bytetrack_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,4,56,chair,0.151,,0,False,True,False,False,277.601,1.828,430.449,194.027
bytetrack_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7644,,0,False,True,False,False,136.304,1.381,563.833,417.985
bytetrack_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.635,,0,False,True,False,False,0.206,6.991,122.385,402.825
bytetrack_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,2,56,chair,0.3414,,0,False,True,False,False,264.1,2.916,533.912,274.869
bytetrack_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,3,56,chair,0.282,,0,False,True,False,False,480.858,47.56,636.537,238.739
bytetrack_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,4,56,chair,0.151,,0,False,True,False,False,277.601,1.828,430.449,194.027
bytetrack_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7644,,0,False,True,False,False,136.304,1.381,563.833,417.985
bytetrack_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.635,,0,False,True,False,False,0.206,6.991,122.385,402.825
bytetrack_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,2,56,chair,0.3414,,0,False,True,False,False,264.1,2.916,533.912,274.869
bytetrack_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,3,56,chair,0.282,,0,False,True,False,False,480.858,47.56,636.537,238.739
bytetrack_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,4,56,chair,0.151,,0,False,True,False,False,277.601,1.828,430.449,194.027
botsort,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.5939,108,0,False,True,False,False,2.229,13.364,121.983,409.56
botsort,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.7589,107,0,False,True,False,False,135.748,0.0,570.324,409.626
botsort_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7644,,0,False,True,False,False,136.304,1.381,563.833,417.985
botsort_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.635,,0,False,True,False,False,0.206,6.991,122.385,402.825
botsort_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,2,56,chair,0.3414,,0,False,True,False,False,264.1,2.916,533.912,274.869
botsort_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,3,56,chair,0.282,,0,False,True,False,False,480.858,47.56,636.537,238.739
botsort_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,4,56,chair,0.151,,0,False,True,False,False,277.601,1.828,430.449,194.027
botsort_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7644,,0,False,True,False,False,136.304,1.381,563.833,417.985
botsort_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.635,,0,False,True,False,False,0.206,6.991,122.385,402.825
botsort_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,2,56,chair,0.3414,,0,False,True,False,False,264.1,2.916,533.912,274.869
botsort_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,3,56,chair,0.282,,0,False,True,False,False,480.858,47.56,636.537,238.739
botsort_persist_3,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,4,56,chair,0.151,,0,False,True,False,False,277.601,1.828,430.449,194.027
botsort_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7644,,0,False,True,False,False,136.304,1.381,563.833,417.985
botsort_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.635,,0,False,True,False,False,0.206,6.991,122.385,402.825
botsort_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,2,56,chair,0.3414,,0,False,True,False,False,264.1,2.916,533.912,274.869
botsort_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,3,56,chair,0.282,,0,False,True,False,False,480.858,47.56,636.537,238.739
botsort_persist_5,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,4,56,chair,0.151,,0,False,True,False,False,277.601,1.828,430.449,194.027
raw,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,0,56,chair,0.2438,,0,False,True,False,False,386.239,146.869,639.708,396.409
raw,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,1,56,chair,0.2057,,0,False,True,False,False,1.523,143.726,96.703,231.812
bytetrack_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,0,56,chair,0.2438,,0,False,True,False,False,386.239,146.869,639.708,396.409
bytetrack_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,1,56,chair,0.2057,,0,False,True,False,False,1.523,143.726,96.703,231.812
bytetrack_persist_3,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,0,56,chair,0.2438,,0,False,True,False,False,386.239,146.869,639.708,396.409
bytetrack_persist_3,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,1,56,chair,0.2057,,0,False,True,False,False,1.523,143.726,96.703,231.812
bytetrack_persist_5,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,0,56,chair,0.2438,,0,False,True,False,False,386.239,146.869,639.708,396.409
bytetrack_persist_5,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,1,56,chair,0.2057,,0,False,True,False,False,1.523,143.726,96.703,231.812
botsort_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,0,56,chair,0.2438,,0,False,True,False,False,386.239,146.869,639.708,396.409
botsort_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,1,56,chair,0.2057,,0,False,True,False,False,1.523,143.726,96.703,231.812
botsort_persist_3,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,0,56,chair,0.2438,,0,False,True,False,False,386.239,146.869,639.708,396.409
botsort_persist_3,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,1,56,chair,0.2057,,0,False,True,False,False,1.523,143.726,96.703,231.812
botsort_persist_5,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,0,56,chair,0.2438,,0,False,True,False,False,386.239,146.869,639.708,396.409
botsort_persist_5,video2/v02_20-18_f00037_t01.23_moderate_blur,video2,37,01.23,moderate_blur,1,56,chair,0.2057,,0,False,True,False,False,1.523,143.726,96.703,231.812
bytetrack_persist_1,video2/v02_20-18_f00151_t05.03_moderate_blur,video2,151,05.03,moderate_blur,0,56,chair,0.3711,21,1,True,True,False,False,506.334,136.704,640.0,380.203
bytetrack_persist_3,video2/v02_20-18_f00151_t05.03_moderate_blur,video2,151,05.03,moderate_blur,0,56,chair,0.3711,21,1,True,True,False,False,506.334,136.704,640.0,380.203
bytetrack_persist_5,video2/v02_20-18_f00151_t05.03_moderate_blur,video2,151,05.03,moderate_blur,0,56,chair,0.3711,21,1,True,True,False,False,506.334,136.704,640.0,380.203
botsort_persist_1,video2/v02_20-18_f00151_t05.03_moderate_blur,video2,151,05.03,moderate_blur,0,56,chair,0.3711,22,1,True,True,False,False,518.257,146.472,640.0,392.938
botsort_persist_3,video2/v02_20-18_f00151_t05.03_moderate_blur,video2,151,05.03,moderate_blur,0,56,chair,0.3711,22,1,True,True,False,False,518.257,146.472,640.0,392.938
botsort_persist_5,video2/v02_20-18_f00151_t05.03_moderate_blur,video2,151,05.03,moderate_blur,0,56,chair,0.3711,22,1,True,True,False,False,518.257,146.472,640.0,392.938
bytetrack_persist_5,video2/v02_20-18_f00264_t08.80_moderate_blur,video2,264,08.80,moderate_blur,0,56,chair,0.2183,37,5,True,False,True,True,348.533,103.613,609.187,424.136
botsort_persist_5,video2/v02_20-18_f00264_t08.80_moderate_blur,video2,264,08.80,moderate_blur,0,56,chair,0.2183,41,5,True,False,True,True,508.665,139.105,640.0,426.0
raw,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4917,,0,False,True,False,False,538.373,75.101,639.718,345.462
bytetrack,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4425,51,0,False,True,False,False,528.719,100.407,640.0,343.04
bytetrack_persist_1,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4917,,0,False,True,False,False,538.373,75.101,639.718,345.462
bytetrack_persist_3,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4917,,0,False,True,False,False,538.373,75.101,639.718,345.462
bytetrack_persist_5,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4917,,0,False,True,False,False,538.373,75.101,639.718,345.462
botsort,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4425,53,0,False,True,False,False,537.593,105.675,639.988,343.598
botsort_persist_1,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4917,,0,False,True,False,False,538.373,75.101,639.718,345.462
botsort_persist_3,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4917,,0,False,True,False,False,538.373,75.101,639.718,345.462
botsort_persist_5,video2/v02_20-18_f00340_t11.33_clear,video2,340,11.33,clear,0,56,chair,0.4917,,0,False,True,False,False,538.373,75.101,639.718,345.462
raw,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6877,,0,False,True,False,False,183.405,1.326,499.287,414.689
bytetrack,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6663,93,0,False,True,False,False,199.192,2.217,515.892,414.865
bytetrack_persist_1,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6877,,0,False,True,False,False,183.405,1.326,499.287,414.689
bytetrack_persist_3,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6877,,0,False,True,False,False,183.405,1.326,499.287,414.689
bytetrack_persist_5,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6877,,0,False,True,False,False,183.405,1.326,499.287,414.689
botsort,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6663,93,0,False,True,False,False,193.029,0.0,508.806,406.686
botsort_persist_1,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6877,,0,False,True,False,False,183.405,1.326,499.287,414.689
botsort_persist_3,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6877,,0,False,True,False,False,183.405,1.326,499.287,414.689
botsort_persist_5,video2/v02_20-18_f00718_t23.93_clear,video2,718,23.93,clear,0,56,chair,0.6877,,0,False,True,False,False,183.405,1.326,499.287,414.689
raw,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.3634,,0,False,True,False,False,223.09,0.889,637.738,349.85
bytetrack,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.2731,103,0,False,True,False,False,217.688,2.219,394.061,348.517
bytetrack,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,1,56,chair,0.2551,93,0,False,True,False,False,334.574,18.441,640.0,415.275
bytetrack_persist_1,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.3634,,0,False,True,False,False,223.09,0.889,637.738,349.85
bytetrack_persist_3,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.3634,,0,False,True,False,False,223.09,0.889,637.738,349.85
bytetrack_persist_5,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.3634,,0,False,True,False,False,223.09,0.889,637.738,349.85
botsort,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.2731,97,0,False,True,False,False,218.337,1.861,392.303,348.188
botsort,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,1,56,chair,0.2551,93,0,False,True,False,False,332.688,18.361,640.0,414.318
botsort_persist_1,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.3634,,0,False,True,False,False,223.09,0.889,637.738,349.85
botsort_persist_3,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.3634,,0,False,True,False,False,223.09,0.889,637.738,349.85
botsort_persist_5,video2/v02_20-18_f00794_t26.47_moderate_blur,video2,794,26.47,moderate_blur,0,56,chair,0.3634,,0,False,True,False,False,223.09,0.889,637.738,349.85
raw,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9103,,0,False,True,False,False,508.211,64.639,639.705,422.242
raw,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5586,,0,False,True,False,False,0.592,3.37,284.409,414.796
raw,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.4599,,0,False,True,False,False,271.514,315.446,309.336,376.715
raw,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,3,0,person,0.1896,,0,False,True,False,False,526.342,116.103,592.958,247.304
bytetrack,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9092,1,0,False,True,False,False,507.532,64.826,639.704,422.093
bytetrack,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5787,2,0,False,True,False,False,0.651,2.899,283.859,414.759
bytetrack,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.3981,3,0,False,True,False,False,271.64,315.51,309.403,376.74
bytetrack_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9103,,0,False,True,False,False,508.211,64.639,639.705,422.242
bytetrack_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5586,,0,False,True,False,False,0.592,3.37,284.409,414.796
bytetrack_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.4599,,0,False,True,False,False,271.514,315.446,309.336,376.715
bytetrack_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,3,0,person,0.1896,,0,False,True,False,False,526.342,116.103,592.958,247.304
bytetrack_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9103,,0,False,True,False,False,508.211,64.639,639.705,422.242
bytetrack_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5586,,0,False,True,False,False,0.592,3.37,284.409,414.796
bytetrack_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.4599,,0,False,True,False,False,271.514,315.446,309.336,376.715
bytetrack_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,3,0,person,0.1896,,0,False,True,False,False,526.342,116.103,592.958,247.304
bytetrack_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9103,,0,False,True,False,False,508.211,64.639,639.705,422.242
bytetrack_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5586,,0,False,True,False,False,0.592,3.37,284.409,414.796
bytetrack_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.4599,,0,False,True,False,False,271.514,315.446,309.336,376.715
bytetrack_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,3,0,person,0.1896,,0,False,True,False,False,526.342,116.103,592.958,247.304
botsort,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9092,1,0,False,True,False,False,507.532,64.826,639.704,422.093
botsort,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5787,2,0,False,True,False,False,0.651,2.899,283.859,414.759
botsort,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.3981,3,0,False,True,False,False,271.64,315.51,309.403,376.74
botsort_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9103,,0,False,True,False,False,508.211,64.639,639.705,422.242
botsort_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5586,,0,False,True,False,False,0.592,3.37,284.409,414.796
botsort_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.4599,,0,False,True,False,False,271.514,315.446,309.336,376.715
botsort_persist_1,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,3,0,person,0.1896,,0,False,True,False,False,526.342,116.103,592.958,247.304
botsort_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9103,,0,False,True,False,False,508.211,64.639,639.705,422.242
botsort_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5586,,0,False,True,False,False,0.592,3.37,284.409,414.796
botsort_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.4599,,0,False,True,False,False,271.514,315.446,309.336,376.715
botsort_persist_3,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,3,0,person,0.1896,,0,False,True,False,False,526.342,116.103,592.958,247.304
botsort_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,0,0,person,0.9103,,0,False,True,False,False,508.211,64.639,639.705,422.242
botsort_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,1,56,chair,0.5586,,0,False,True,False,False,0.592,3.37,284.409,414.796
botsort_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,2,39,bottle,0.4599,,0,False,True,False,False,271.514,315.446,309.336,376.715
botsort_persist_5,video3/v03_20-20_f00000_t00.00_clear,video3,0,00.00,clear,3,0,person,0.1896,,0,False,True,False,False,526.342,116.103,592.958,247.304
raw,video3/v03_20-20_f00016_t00.53_clear,video3,16,00.53,clear,0,56,chair,0.2555,,0,False,True,False,False,0.609,3.104,175.917,254.432
bytetrack_persist_1,video3/v03_20-20_f00016_t00.53_clear,video3,16,00.53,clear,0,56,chair,0.2555,,0,False,True,False,False,0.609,3.104,175.917,254.432
bytetrack_persist_3,video3/v03_20-20_f00016_t00.53_clear,video3,16,00.53,clear,0,56,chair,0.2555,,0,False,True,False,False,0.609,3.104,175.917,254.432
bytetrack_persist_5,video3/v03_20-20_f00016_t00.53_clear,video3,16,00.53,clear,0,56,chair,0.2555,,0,False,True,False,False,0.609,3.104,175.917,254.432
botsort_persist_1,video3/v03_20-20_f00016_t00.53_clear,video3,16,00.53,clear,0,56,chair,0.2555,,0,False,True,False,False,0.609,3.104,175.917,254.432
botsort_persist_3,video3/v03_20-20_f00016_t00.53_clear,video3,16,00.53,clear,0,56,chair,0.2555,,0,False,True,False,False,0.609,3.104,175.917,254.432
botsort_persist_5,video3/v03_20-20_f00016_t00.53_clear,video3,16,00.53,clear,0,56,chair,0.2555,,0,False,True,False,False,0.609,3.104,175.917,254.432
raw,video3/v03_20-20_f00048_t01.60_moderate_blur,video3,48,01.60,moderate_blur,0,28,suitcase,0.1939,,0,False,False,True,False,171.924,264.842,338.885,396.893
bytetrack_persist_1,video3/v03_20-20_f00048_t01.60_moderate_blur,video3,48,01.60,moderate_blur,0,28,suitcase,0.1939,,0,False,False,True,False,171.924,264.842,338.885,396.893
bytetrack_persist_3,video3/v03_20-20_f00048_t01.60_moderate_blur,video3,48,01.60,moderate_blur,0,28,suitcase,0.1939,,0,False,False,True,False,171.924,264.842,338.885,396.893
bytetrack_persist_5,video3/v03_20-20_f00048_t01.60_moderate_blur,video3,48,01.60,moderate_blur,0,28,suitcase,0.1939,,0,False,False,True,False,171.924,264.842,338.885,396.893
botsort_persist_1,video3/v03_20-20_f00048_t01.60_moderate_blur,video3,48,01.60,moderate_blur,0,28,suitcase,0.1939,,0,False,False,True,False,171.924,264.842,338.885,396.893
botsort_persist_3,video3/v03_20-20_f00048_t01.60_moderate_blur,video3,48,01.60,moderate_blur,0,28,suitcase,0.1939,,0,False,False,True,False,171.924,264.842,338.885,396.893
botsort_persist_5,video3/v03_20-20_f00048_t01.60_moderate_blur,video3,48,01.60,moderate_blur,0,28,suitcase,0.1939,,0,False,False,True,False,171.924,264.842,338.885,396.893
raw,video3/v03_20-20_f00064_t02.13_clear,video3,64,02.13,clear,0,24,backpack,0.3142,,0,False,True,False,False,322.515,1.314,638.39,228.405
bytetrack_persist_1,video3/v03_20-20_f00064_t02.13_clear,video3,64,02.13,clear,0,24,backpack,0.3142,,0,False,True,False,False,322.515,1.314,638.39,228.405
bytetrack_persist_3,video3/v03_20-20_f00064_t02.13_clear,video3,64,02.13,clear,0,24,backpack,0.3142,,0,False,True,False,False,322.515,1.314,638.39,228.405
bytetrack_persist_5,video3/v03_20-20_f00064_t02.13_clear,video3,64,02.13,clear,0,24,backpack,0.3142,,0,False,True,False,False,322.515,1.314,638.39,228.405
botsort_persist_1,video3/v03_20-20_f00064_t02.13_clear,video3,64,02.13,clear,0,24,backpack,0.3142,,0,False,True,False,False,322.515,1.314,638.39,228.405
botsort_persist_3,video3/v03_20-20_f00064_t02.13_clear,video3,64,02.13,clear,0,24,backpack,0.3142,,0,False,True,False,False,322.515,1.314,638.39,228.405
botsort_persist_5,video3/v03_20-20_f00064_t02.13_clear,video3,64,02.13,clear,0,24,backpack,0.3142,,0,False,True,False,False,322.515,1.314,638.39,228.405
